"","ds","Influencer_S","Social_Media_S","Radio_S","beef","chicken","type","solID"
"306","2020-11-01",831756.249778613,107457.80764363,8.68569905814975e-12,4.24085811202478,3.42292887763343,"adstockedMedia","1_91_16"
"307","2020-11-08",118765.599430064,43447.2260066852,4.29445247177923e-13,4.2598580780855,3.42246454577091,"adstockedMedia","1_91_16"
"308","2020-11-15",166963.188613755,38415.3733962183,2.12329737755148e-14,4.26090133288529,3.4224465765079,"adstockedMedia","1_91_16"
"309","2020-11-22",169788.997651261,3019.82097276011,1.04981759214793e-15,4.26095861617589,3.42244588111213,"adstockedMedia","1_91_16"
"310","2020-11-29",169954.67391955,1053237.38722031,5.19059171096515e-17,4.26096176150087,3.42244585420088,"adstockedMedia","1_91_16"
"311","2020-12-06",203964.387465479,1135794.67489274,2.56637367400333e-18,4.18496193420515,3.54444585315944,"adstockedMedia","1_91_16"
"312","2020-12-13",170958.365951308,1142284.47849808,1.26888690179654e-19,4.1807889170347,3.54916715325764,"adstockedMedia","1_91_16"
"313","2020-12-20",169023.233604098,1142794.64001166,6.27373163097965e-21,4.18055978398368,3.54934986370688,"adstockedMedia","1_91_16"
"314","2020-12-27",168909.777421577,1142834.74365512,3.10190833570964e-22,4.18054720268988,3.54935693445171,"adstockedMedia","1_91_16"
"315","2021-01-03",4392668.32552236,1502837.8961905,1.53367021241909e-23,4.19454651187311,3.43035720808375,"adstockedMedia","1_91_16"
"316","2021-01-10",4605305.92067216,1478137.63596065,7.58289435372215e-25,4.19531518937772,3.42575201607897,"adstockedMedia","1_91_16"
"317","2021-01-17",4754572.79397982,1611195.95591747,3.74919499081975e-26,4.1953573961108,3.42557379891791,"adstockedMedia","1_91_16"
"318","2021-01-24",4729324.26239841,1171655.6305134,1.85370683323421e-27,4.19535971360846,3.42556690205965,"adstockedMedia","1_91_16"
"319","2021-01-31",4762843.94917248,1137103.49745618,9.16524489121836e-29,4.19535984085819,3.42556663515688,"adstockedMedia","1_91_16"
"320","2021-02-07",4764809.19754745,1134387.36464696,4.53155334004159e-30,4.21735984784525,3.39256662482796,"adstockedMedia","1_91_16"
"321","2021-02-14",3887359.41942292,1134173.85026205,2.24052667630492e-31,4.21856782962855,3.39128955143996,"adstockedMedia","1_91_16"
"322","2021-02-21",3032914.82323093,999157.065960332,1.10777903525414e-32,4.21863415778879,3.39124012974517,"adstockedMedia","1_91_16"
"323","2021-02-28",2982819.01340182,1008543.43707005,5.4771692920544e-34,4.21863779975169,3.39123821716604,"adstockedMedia","1_91_16"
"324","2021-03-07",1284881.91230291,404281.296885781,2.70806564297738e-35,4.21863799972549,3.37023814315079,"adstockedMedia","1_91_16"
"325","2021-03-14",120332.210208191,356780.431407977,1.33894337305096e-36,4.2736380107057,3.36942545747574,"adstockedMedia","1_91_16"
"326","2021-03-21",27055.0384960844,353046.402629586,6.62011041307711e-38,4.27665796480773,3.36939400720533,"adstockedMedia","1_91_16"
"327","2021-03-28",21586.2281410163,332752.87174804,3.27316769054011e-39,4.27682378518877,3.3693927901056,"adstockedMedia","1_91_16"
"328","2021-04-04",1265.59356182893,186157.603376304,1.61834562596303e-40,4.33083289009495,3.42139274300484,"adstockedMedia","1_91_16"
"329","2021-04-11",74.2013404694525,149633.793328425,8.00155327404416e-42,4.33379843528306,3.42340509861816,"adstockedMedia","1_91_16"
"330","2021-04-18",47004.35040055,146762.667582747,3.95619166698507e-43,4.33396126816611,3.42348297513321,"adstockedMedia","1_91_16"
"331","2021-04-25",49755.8498342678,146536.969249614,1.95605177768335e-44,4.33397020903402,3.4234859888906,"adstockedMedia","1_91_16"
"332","2021-05-02",49917.1693545629,146519.227171387,9.67126691284402e-46,4.33897069996139,3.53848610552054,"adstockedMedia","1_91_16"
"333","2021-05-09",49926.6274657692,11517.8324719424,4.7817447762169e-47,4.33924526814454,3.54293651590228,"adstockedMedia","1_91_16"
"334","2021-05-16",99927.1819917648,905.413353679214,2.36422831785476e-48,4.33926034420173,3.54310874314123,"adstockedMedia","1_91_16"
"335","2019-10-20",2.93285199834053e-05,9.05952382644304e-05,0,0.45142099118976,0.446849324561609,"saturatedMedia","1_91_16"
"336","2019-10-27",4.04548094411042e-05,0.00013012235362255,0,0.451508248061646,0.446881189858233,"saturatedMedia","1_91_16"
"337","2019-11-03",0.0158418470886652,0.000133600425686536,0,0.447522639082443,0.450252471325776,"saturatedMedia","1_91_16"
"338","2019-11-10",0.0262035010355717,0.000133876187820286,0,0.447303159646145,0.450382632489512,"saturatedMedia","1_91_16"
"339","2019-11-17",0.0276945376759411,2.60280249536832e-06,0,0.447291106503242,0.45038766916215,"saturatedMedia","1_91_16"
"340","2019-11-24",0.0285126165074243,4.21261020738288e-09,0,0.447290444680549,0.450387864076573,"saturatedMedia","1_91_16"
"341","2019-12-01",0.0285610058944046,6.81805044784038e-12,0,0.447290408341009,0.448892210897097,"saturatedMedia","1_91_16"
"342","2019-12-08",0.0290545364237319,1.10349188331343e-14,0,0.454158781246141,0.448834270170283,"saturatedMedia","1_91_16"
"343","2019-12-15",0.0290836227947572,1.28001273803887e-05,0,0.454533998507496,0.448832027821604,"saturatedMedia","1_91_16"
"344","2019-12-22",0.0289369339377972,1.54964926651738e-05,0,0.454554595226105,0.448831941044411,"saturatedMedia","1_91_16"
"345","2019-12-29",0.0278381528396277,2.50812436424676e-08,0,0.454555726138284,0.448831937686204,"saturatedMedia","1_91_16"
"346","2020-01-05",0.0350516267969433,4.05936413751481e-11,0,0.457827228282542,0.480491433246602,"saturatedMedia","1_91_16"
"347","2020-01-12",0.00100834681030683,8.08742051983404e-06,0,0.458006414707591,0.481686974046641,"saturatedMedia","1_91_16"
"348","2020-01-19",0.000915846846923507,9.77711685262166e-06,0,0.45801625217145,0.481733195099713,"saturatedMedia","1_91_16"
"349","2020-01-26",0.000951447303094955,9.91821231321653e-06,0,0.458016792325264,0.481734983748596,"saturatedMedia","1_91_16"
"350","2020-02-02",0.000953560476002854,9.92935560036966e-06,0,0.455155934389865,0.472028838473585,"saturatedMedia","1_91_16"
"351","2020-02-09",0.000949035905920648,1.52250612587193e-05,0,0.454998508836457,0.471650299041199,"saturatedMedia","1_91_16"
"352","2020-02-16",6.12553567464985e-05,1.57001179173806e-05,0,0.454989863850346,0.471635645532008,"saturatedMedia","1_91_16"
"353","2020-02-23",3.46293608048308e-05,1.5737836326028e-05,0,0.454989389166236,0.471635078446695,"saturatedMedia","1_91_16"
"354","2020-03-01",1.98799298632404e-05,0.000165200760003798,0,0.454989363102155,0.463247940593467,"saturatedMedia","1_91_16"
"355","2020-03-08",4.11762655899269e-05,6.3336800797676e-05,0,0.45717067620211,0.462921287627714,"saturatedMedia","1_91_16"
"356","2020-03-15",2.79520452989475e-05,5.7691128084982e-05,0,0.457290250200909,0.4629086433349,"saturatedMedia","1_91_16"
"357","2020-03-22",1.4923799501592e-05,5.72607709839695e-05,0,0.457296815201114,0.462908154006491,"saturatedMedia","1_91_16"
"358","2020-03-29",9.2611378843568e-06,5.72270232510856e-05,0,0.457297175671952,0.462908135069875,"saturatedMedia","1_91_16"
"359","2020-04-05",8.97947881790586e-06,1.79097100716515e-05,0,0.48017135353556,0.452368107703943,"saturatedMedia","1_91_16"
"360","2020-04-12",1.71357092253725e-07,2.89871323695979e-08,0,0.481403932237283,0.451957107258828,"saturatedMedia","1_91_16"
"361","2020-04-19",9.28581244723615e-08,4.69152677302499e-11,0,0.481471539447015,0.451941197266927,"saturatedMedia","1_91_16"
"362","2020-04-26",8.91439818458248e-08,7.59317015060781e-14,0,0.481475251424499,0.451940581556361,"saturatedMedia","1_91_16"
"363","2020-05-03",6.723727731928e-05,1.22894391789242e-16,0,0.532715614609667,0.488597284828722,"saturatedMedia","1_91_16"
"364","2020-05-10",7.71054058700696e-05,1.98902846027198e-19,0,0.535388783587752,0.489974912771426,"saturatedMedia","1_91_16"
"365","2020-05-17",7.77099335074971e-05,3.21921461034338e-22,0,0.535535136628479,0.490028163121995,"saturatedMedia","1_91_16"
"366","2020-05-24",7.77454669996641e-05,5.21025360593946e-25,0.760767898458811,0.53554317133282,0.490030223772972,"saturatedMedia","1_91_16"
"367","2020-05-31",0.00824479066912813,8.43272223945004e-28,0.774343278525772,0.535543612500466,0.490030303518337,"saturatedMedia","1_91_16"
"368","2020-06-07",0.00932521026314241,7.97289002917777e-07,0.774983787581482,0.567186720742849,0.522537935136325,"saturatedMedia","1_91_16"
"369","2020-06-14",0.00939105651508118,4.84014626978778e-05,0.775015384056412,0.568860214214223,0.523757951791028,"saturatedMedia","1_91_16"
"370","2020-06-21",0.00980239424416428,5.64981321588928e-05,0.775820734745325,0.568951911086302,0.523805108052033,"saturatedMedia","1_91_16"
"371","2020-06-28",0.00675329413687141,5.71668700551018e-05,0.775860439187512,0.568956945422897,0.523806932874775,"saturatedMedia","1_91_16"
"372","2020-07-05",0.175439763385873,0.00152871276024903,0.775862402007307,0.513592154049636,0.523972691724127,"saturatedMedia","1_91_16"
"373","2020-07-12",0.322419853733056,0.00197730470857008,0.775862499053925,0.510363680443245,0.523979105393289,"saturatedMedia","1_91_16"
"374","2020-07-19",0.331400172758788,0.0027730073166191,0.776903453620566,0.510185845378784,0.523979353595444,"saturatedMedia","1_91_16"
"375","2020-07-26",0.500380846311964,0.0620973270642217,0.776954729462496,0.510176079064513,0.523979363200662,"saturatedMedia","1_91_16"
"376","2020-08-02",0.531825040731204,0.24492896439201,0.0330087049282551,0.499215095058858,0.502344160563197,"saturatedMedia","1_91_16"
"377","2020-08-09",0.533231391874021,0.267846612849915,0.000297606622201537,0.498606945375306,0.501489684478812,"saturatedMedia","1_91_16"
"378","2020-08-16",0.533475339615049,0.27678744759073,2.59619117473751e-06,0.498573534012141,0.501456591364588,"saturatedMedia","1_91_16"
"379","2020-08-23",0.533392684254605,0.268935731337151,2.2641423332981e-08,0.498571699395748,0.501455310649845,"saturatedMedia","1_91_16"
"380","2020-08-30",0.533387837813319,0.0812276425780671,1.9745569885135e-10,0.498571598660009,0.501455261087175,"saturatedMedia","1_91_16"
"381","2020-09-06",0.580333999920514,0.0703682800678876,1.72200976802773e-12,0.485561095778306,0.51087165930299,"saturatedMedia","1_91_16"
"382","2020-09-13",0.5817041157822,0.00354983046806779,1.50176351346534e-14,0.484838337048484,0.511232891816991,"saturatedMedia","1_91_16"
"383","2020-09-20",0.581930796670095,0.00569471286582303,1.30968690900923e-16,0.484798626535346,0.511246866451317,"saturatedMedia","1_91_16"
"384","2020-09-27",0.581944083306346,0.00588932737792136,1.14217703669741e-18,0.484796446025098,0.511247407251085,"saturatedMedia","1_91_16"
"385","2020-10-04",0.601984933613178,0.0108733944904251,9.96091794294383e-21,0.47586332176831,0.511247428179583,"saturatedMedia","1_91_16"
"386","2020-10-11",0.329339950587746,0.00305326421463335,8.68690956639731e-23,0.475369081835234,0.515640751996726,"saturatedMedia","1_91_16"
"387","2020-10-18",0.0147233223171783,0.00193120665507976,7.57584775288924e-25,0.475341932776375,0.515810056734412,"saturatedMedia","1_91_16"
"388","2020-10-25",0.000461685898375607,0.00185581201805344,6.60689152296073e-27,0.475340442035396,0.515816607619695,"saturatedMedia","1_91_16"
"389","2020-11-01",0.000289384834052545,0.00184996172324752,5.76186547301231e-29,0.475340360181323,0.513794240760021,"saturatedMedia","1_91_16"
"390","2020-11-08",1.82665612399965e-06,0.000188002107169012,5.02491884628582e-31,0.477851443973713,0.513715824885195,"saturatedMedia","1_91_16"
"391","2020-11-15",4.43251338939033e-06,0.000137755950835794,4.3822282089064e-33,0.477989032127076,0.513712790027609,"saturatedMedia","1_91_16"
"392","2020-11-22",4.63040975763166e-06,2.22986738522594e-07,3.82173815386684e-35,0.477996585972401,0.513712672580764,"saturatedMedia","1_91_16"
"393","2020-11-29",4.64217783768193e-06,0.372082347915448,3.33293516915368e-37,0.477997000738144,0.513712668035667,"saturatedMedia","1_91_16"
"394","2020-12-06",7.46272147019706e-06,0.417604982513114,2.90665042829842e-39,0.467895043422164,0.533925229882453,"saturatedMedia","1_91_16"
"395","2020-12-13",4.71386439334809e-06,0.421110506813846,2.53488780415514e-41,0.46733575452408,0.534691615252862,"saturatedMedia","1_91_16"
"396","2020-12-20",4.5762558317892e-06,0.421385571344431,2.21067387983635e-43,0.467305031152028,0.534721249979516,"saturatedMedia","1_91_16"
"397","2020-12-27",4.56826569142421e-06,0.421407190948976,1.92792714335518e-45,0.467303344143986,0.534722396783594,"saturatedMedia","1_91_16"
"398","2021-01-03",0.0215322853857316,0.592652920505724,1.68134391236432e-47,0.469177810846431,0.515047190372869,"saturatedMedia","1_91_16"
"399","2021-01-10",0.0242827577512521,0.582505855905837,1.46629884920074e-49,0.469280578891542,0.514270765827634,"saturatedMedia","1_91_16"
"400","2021-01-17",0.0263292934869377,0.634335476351502,1.27875820012576e-51,0.46928622123477,0.51424069645018,"saturatedMedia","1_91_16"
"401","2021-01-24",0.0259763693422901,0.436822651535969,1.11520413132713e-53,0.46928653104452,0.514239532756371,"saturatedMedia","1_91_16"
"402","2021-01-31",0.0264455071658576,0.418312905119316,9.72568742399292e-56,0.469286548055626,0.514239487722323,"saturatedMedia","1_91_16"
"403","2021-02-07",0.0264731633622314,0.416843258090214,8.481765195458e-58,0.472220914664197,0.508642907966036,"saturatedMedia","1_91_16"
"404","2021-02-14",0.0157586351265657,0.416727642789207,7.39694149057356e-60,0.472381649264184,0.508425179404198,"saturatedMedia","1_91_16"
"405","2021-02-21",0.00832238293468349,0.34152955686079,6.45086749681168e-62,0.47239047375212,0.508416751774489,"saturatedMedia","1_91_16"
"406","2021-02-28",0.00797216060792724,0.346862575900452,5.6257970290089e-64,0.47239095828575,0.508416425629553,"saturatedMedia","1_91_16"
"407","2021-03-07",0.000896905469722505,0.0500816898378221,4.90625365150471e-66,0.472390984890631,0.504823854325379,"saturatedMedia","1_91_16"
"408","2021-03-14",1.89002887136613e-06,0.0370210842564486,4.27874037559154e-68,0.479666341810395,0.504684362795074,"saturatedMedia","1_91_16"
"409","2021-03-21",3.88752474598323e-08,0.0360849136503626,3.73148648686406e-70,0.48006337883404,0.504678963896054,"saturatedMedia","1_91_16"
"410","2021-03-28",2.15992231867439e-08,0.0312280549234062,3.25422675352767e-72,0.480085172053405,0.504678754962046,"saturatedMedia","1_91_16"
"411","2021-04-04",1.34403524018353e-11,0.00737480532689043,2.83800887411898e-74,0.487142340408066,0.513534776764103,"saturatedMedia","1_91_16"
"412","2021-04-11",8.36340581449662e-15,0.00426032800478949,2.47502555279746e-76,0.487527457146078,0.51387465270334,"saturatedMedia","1_91_16"
"413","2021-04-18",1.6368050133273e-07,0.0040576153336909,2.15846805232489e-78,0.487548596030444,0.513887801352472,"saturatedMedia","1_91_16"
"414","2019-10-20",345101.820817832,32543.6755432289,0,4.06348286084708,3.04777664775949,"saturatedSpendReversed","1_91_16"
"415","2019-10-27",390498.787939306,37558.2485668568,0,4.0641187142591,3.04794646155072,"saturatedSpendReversed","1_91_16"
"416","2019-11-03",3895360.39741272,37952.4426471798,0,4.0351536278543,3.06595303320544,"saturatedSpendReversed","1_91_16"
"417","2019-11-10",4745596.06797811,37983.4301255213,0,4.03356320578084,3.06664987278943,"saturatedSpendReversed","1_91_16"
"418","2019-11-17",4850445.10986144,7985.86604189325,0,4.03347587849528,3.06667683991095,"saturatedSpendReversed","1_91_16"
"419","2019-11-24",4906592.37521529,627.766532690687,0,4.03347108350725,3.06667788351648,"saturatedSpendReversed","1_91_16"
"420","2019-12-01",4909884.27119091,49.3485387181699,0,4.03347082022287,3.05867792390316,"saturatedSpendReversed","1_91_16"
"421","2019-12-08",4943277.27398536,3.87927381725942,0,4.08347080576639,3.05836833201438,"saturatedSpendReversed","1_91_16"
"422","2019-12-15",4945235.09491965,15000.3049485505,0,4.08621621724454,3.0583563510617,"saturatedSpendReversed","1_91_16"
"423","2019-12-22",4935349.88132668,16179.1694698427,0,4.08636696297181,3.05835588740864,"saturatedSpendReversed","1_91_16"
"424","2019-12-29",4860370.3144566,1271.8396560394,0,4.0863752401552,3.05835586946564,"saturatedSpendReversed","1_91_16"
"425","2020-01-05",5325521.85674487,99.978933633738,0,4.11037569464082,3.23135586877126,"saturatedSpendReversed","1_91_16"
"426","2020-01-12",1344081.1909571,12507.8593139655,0,4.11169351748635,3.23805082713751,"saturatedSpendReversed","1_91_16"
"427","2020-01-19",1295250.61473473,13483.2390665859,0,4.1117658768266,3.23830991654622,"saturatedSpendReversed","1_91_16"
"428","2020-01-26",1314387.69387224,13559.9133761908,0,4.11176984995102,3.23831994309426,"saturatedSpendReversed","1_91_16"
"429","2020-02-02",1315509.69462153,13565.9407206559,0,4.09077006810831,3.18432033111346,"saturatedSpendReversed","1_91_16"
"430","2020-02-09",1313105.47716193,16066.4145283953,0,4.08961700693273,3.18223059033048,"saturatedSpendReversed","1_91_16"
"431","2020-02-16",457986.948671256,16262.9760239343,0,4.0895536943667,3.18214971907271,"saturatedSpendReversed","1_91_16"
"432","2020-02-23",367851.626409834,16278.427664103,0,4.08955021798478,3.18214658942123,"saturatedSpendReversed","1_91_16"
"433","2020-03-01",297205.68167008,41279.642312899,0,4.08955002710275,3.13614646830628,"saturatedSpendReversed","1_91_16"
"434","2020-03-08",393160.192819735,28244.9802926242,0,4.10555001662175,3.13436630127192,"saturatedSpendReversed","1_91_16"
"435","2020-03-15",338785.974718552,27220.3294234089,0,4.10642854797327,3.13429741026482,"saturatedSpendReversed","1_91_16"
"436","2020-03-22",266198.031928881,27139.7819261166,0,4.10647678658835,3.13429474423924,"saturatedSpendReversed","1_91_16"
"437","2020-03-29",221607.10436209,27133.4501115299,0,4.10647943528607,3.13429464106623,"saturatedSpendReversed","1_91_16"
"438","2020-04-05",218992.752726601,17132.9523694856,0,4.27747958072141,3.07729463707352,"saturatedSpendReversed","1_91_16"
"439","2020-04-12",47839.4741372788,1346.81624351375,0,4.28686889867702,3.07508878357561,"saturatedSpendReversed","1_91_16"
"440","2020-04-19",37804.8128683667,105.872820671767,0,4.28738444965183,3.07500341885081,"saturatedSpendReversed","1_91_16"
"441","2020-04-26",37216.4839294661,8.32263065654198,0,4.28741275765129,3.07500011530584,"saturatedSpendReversed","1_91_16"
"442","2020-05-03",474681.990394401,0.654239497972337,0,4.69641431199387,3.27699998746135,"saturatedSpendReversed","1_91_16"
"443","2020-05-10",500330.45129676,0.0514295705734153,0,4.7188718697245,3.28481721716942,"saturatedSpendReversed","1_91_16"
"444","2020-05-17",501834.212249196,0.00404286310680335,0,4.72010497481632,3.28511973756044,"saturatedSpendReversed","1_91_16"
"445","2020-05-24",501922.377266609,0.00031780825540862,14593572,4.72017268245336,3.28513144485194,"saturatedSpendReversed","1_91_16"
"446","2020-05-31",3021927.54635301,2.49828115713105e-05,15315119.0041952,4.72017640016091,3.28513189791454,"saturatedSpendReversed","1_91_16"
"447","2020-06-07",3169674.63291842,5000.00000196389,15350794.3055719,4.99617660429371,3.47513191544769,"saturatedSpendReversed","1_91_16"
"448","2020-06-14",3178336.99673273,25393.048499464,15352558.1922223,5.01133129124335,3.48248476060421,"saturatedSpendReversed","1_91_16"
"449","2020-06-21",3231639.5183165,26996.1399211219,15397645.4037102,5.01216340851392,3.48276930969319,"saturatedSpendReversed","1_91_16"
"450","2020-06-28",2797264.62788659,27122.1584566297,15399874.6415128,5.01220909861325,3.48278032151002,"saturatedSpendReversed","1_91_16"
"451","2020-07-05",10503727.708801,99632.064735883,15399984.8612628,4.53921160737644,3.48378074765832,"saturatedSpendReversed","1_91_16"
"452","2020-07-12",14310555.1422906,110332.046705511,15399990.3108354,4.51324014503574,3.48381946333137,"saturatedSpendReversed","1_91_16"
"453","2020-07-19",14536748.2012792,126173.169076671,15458652.5802775,4.51181409760714,3.48382096159623,"saturatedSpendReversed","1_91_16"
"454","2020-07-26",19047715.1770397,442418.434951744,15461553.006902,4.51173579584492,3.48382101957785,"saturatedSpendReversed","1_91_16"
"455","2020-08-02",19992191.7092457,829778.380384935,823124.412104115,4.42473149643255,3.35582102182169,"saturatedSpendReversed","1_91_16"
"456","2020-08-09",20035635.7223124,870228.629433966,40697.5724403621,4.41995424300619,3.35086752668125,"saturatedSpendReversed","1_91_16"
"457","2020-08-16",20043182.8307224,885908.41137105,2012.20177434006,4.41969193240254,3.35067583047393,"saturatedSpendReversed","1_91_16"
"458","2020-08-23",20040625.3152431,872140.994323024,99.4888819619546,4.41967752938753,3.35066841198762,"saturatedSpendReversed","1_91_16"
"459","2020-08-30",20040475.3689393,496058.741801005,4.91900850116584,4.41967673854325,3.35066812489827,"saturatedSpendReversed","1_91_16"
"460","2020-09-06",21561536.237636,466495.028806856,0.243209534144678,4.31867669511938,3.40566811378815,"saturatedSpendReversed","1_91_16"
"461","2020-09-13",21608215.5435341,139171.034201582,0.0120249593967671,4.31313095994575,3.40779656833866,"saturatedSpendReversed","1_91_16"
